id,Tipo,Nombre,Piedra,Comentario,"Si se agrega un comentario, modificar la fórmula de id"
123313200,Pulsera,Péndulo Grande,Esmeralda,,
123313300,Pulsera,Péndulo Grande,Fluorita,,
123313400,Pulsera,Péndulo Grande,Fluorita Arcoiris,,
123313500,Pulsera,Péndulo Grande,Goldstone Azul,,
123313600,Pulsera,Péndulo Grande,Goldstone Marrón,,
123313700,Pulsera,Péndulo Grande,Granate,,
123313800,Pulsera,Péndulo Grande,Hematite,,
123313900,Pulsera,Péndulo Grande,Howlita Blanca,,
123314000,Pulsera,Péndulo Grande,Howlita Roja,,
123314100,Pulsera,Péndulo Grande,Howlita Turquesa,,
123314200,Pulsera,Péndulo Grande,Jade Chino,,
123314300,Pulsera,Péndulo Grande,Jade Taiwan,,
123314400,Pulsera,Péndulo Grande,Jaspe Cebra,,
123314500,Pulsera,Péndulo Grande,Jaspe Dalmata,,
123314600,Pulsera,Péndulo Grande,Jaspe Madera,,
123314700,Pulsera,Péndulo Grande,Jaspe Marrón,,
123314800,Pulsera,Péndulo Grande,Jaspe Mokaite,,
123314900,Pulsera,Péndulo Grande,Jaspe rojo,,
123315000,Pulsera,Péndulo Grande,Jaspe Verde,,
123315100,Pulsera,Péndulo Grande,Labradorita,,
123315200,Pulsera,Péndulo Grande,Labradorita Azul,,
123315300,Pulsera,Péndulo Grande,Labradorita Gris,,
123315400,Pulsera,Péndulo Grande,Labradorita Verde,,
123315500,Pulsera,Péndulo Grande,Lapislazuli,,
123315600,Pulsera,Péndulo Grande,Larvikita,,
123315700,Pulsera,Péndulo Grande,Malaquita,,
123315800,Pulsera,Péndulo Grande,Malaquita Natural,,
123315900,Pulsera,Péndulo Grande,Moldavita,,
123316000,Pulsera,Péndulo Grande,Nacar,,
123316100,Pulsera,Péndulo Grande,Nacar Blanco,,
123316200,Pulsera,Péndulo Grande,Obsidiana Dorada,,
123316300,Pulsera,Péndulo Grande,Obsidiana Negra,,
123316400,Pulsera,Péndulo Grande,Obsidiana Nevada,,
123316500,Pulsera,Péndulo Grande,Obsidiana Plateada,,
123316600,Pulsera,Péndulo Grande,Ojo de Buey,,
123316700,Pulsera,Péndulo Grande,Ojo de Gato,,
123316800,Pulsera,Péndulo Grande,Ojo De Halcon,,
123316900,Pulsera,Péndulo Grande,Ojo de Tigre,,
123317000,Pulsera,Péndulo Grande,Onix Amarillo,,
123317100,Pulsera,Péndulo Grande,Onix Blaco Brilloso,,
123317200,Pulsera,Péndulo Grande,Onix Blanco Opaco,,
123317300,Pulsera,Péndulo Grande,Onix Champagne,,
123317400,Pulsera,Péndulo Grande,Onix Cielo,,
123317500,Pulsera,Péndulo Grande,Onix Jaspeado,,
123317600,Pulsera,Péndulo Grande,Onix Marrón,,
123317700,Pulsera,Péndulo Grande,Onix Negro,,
123317800,Pulsera,Péndulo Grande,Onix Negro Opaco,,
123317900,Pulsera,Péndulo Grande,Onix Verde Limón,,
123318000,Pulsera,Péndulo Grande,Opalina,,
123318100,Pulsera,Péndulo Grande,Peridoto,,
123318200,Pulsera,Péndulo Grande,Piedra Luna Natural,,
123318300,Pulsera,Péndulo Grande,Piedra Luna Natural (Adularia),,
123318400,Pulsera,Péndulo Grande,Piedra Sol,,
123318500,Pulsera,Péndulo Grande,Pietercita,,
123318600,Pulsera,Péndulo Grande,Pirita,,
123318700,Pulsera,Péndulo Grande,Prehnita,,
123318800,Pulsera,Péndulo Grande,Rodocrocita,,
123318900,Pulsera,Péndulo Grande,Rodocrosita,,
123319000,Pulsera,Péndulo Grande,Rodonita,,
123319100,Pulsera,Péndulo Grande,Rubí,,
123319200,Pulsera,Péndulo Grande,Selenita,,
123319300,Pulsera,Péndulo Grande,Serpentina,,
123319400,Pulsera,Péndulo Grande,Shungita,,
123319500,Pulsera,Péndulo Grande,Sodalita,,
123319600,Pulsera,Péndulo Grande,Topacio,,
123319700,Pulsera,Péndulo Grande,Topacio Azul,,
123319800,Pulsera,Péndulo Grande,Turmalina,,
123319900,Pulsera,Péndulo Grande,Turmalina Azul,,
123320000,Pulsera,Péndulo Grande,Turmalina Negra,,
123320100,Pulsera,Péndulo Grande,Turmalina Roja,,
123320200,Pulsera,Péndulo Grande,Turmalina Verde,,
123320300,Pulsera,Péndulo Grande,Turquenita,,
123320400,Pulsera,Péndulo Grande,Turquesa Imperial,,
123320500,Pulsera,Péndulo Grande,Turquesa Natural,,
123320600,Pulsera,Péndulo Grande,Unakita,,
123320700,Pulsera,Péndulo Grande,Zircón,,
123410100,Pulsera,Péndulo Mediano,Adularia,,
123410200,Pulsera,Péndulo Mediano,Ágata,,
123410300,Pulsera,Péndulo Mediano,Ágata Amarilla,,
123410400,Pulsera,Péndulo Mediano,Ágata Azul,,
123410500,Pulsera,Péndulo Mediano,Ágata Cinta Azul,,
123410600,Pulsera,Péndulo Mediano,Ágata Cornalina,,
123410700,Pulsera,Péndulo Mediano,Ágata Fucsia,,
123410800,Pulsera,Péndulo Mediano,Ágata Musgosa,,
123410900,Pulsera,Péndulo Mediano,Ágata Roja,,
123411000,Pulsera,Péndulo Mediano,Ágata Verde,,
123411100,Pulsera,Péndulo Mediano,Aguamarina,,
123411200,Pulsera,Péndulo Mediano,Aguamarina Teñida,,
123411300,Pulsera,Péndulo Mediano,Amatista,,
123411400,Pulsera,Péndulo Mediano,Amazonita,,
123411500,Pulsera,Péndulo Mediano,Ámbar,,
123411600,Pulsera,Péndulo Mediano,Azurita,,
123411700,Pulsera,Péndulo Mediano,Cianita,,
123411800,Pulsera,Péndulo Mediano,Cianita Negra,,
123411900,Pulsera,Péndulo Mediano,Citrino,,
123412000,Pulsera,Péndulo Mediano,Coral Rojo,,
123412100,Pulsera,Péndulo Mediano,Cuarzo Ahumado,,
123412200,Pulsera,Péndulo Mediano,Cuarzo Aura,,
123412300,Pulsera,Péndulo Mediano,Cuarzo Azul,,
123412400,Pulsera,Péndulo Mediano,Cuarzo Blanco,,
123412500,Pulsera,Péndulo Mediano,Cuarzo Cherry,,
123412600,Pulsera,Péndulo Mediano,Cuarzo Cristal,,
123412700,Pulsera,Péndulo Mediano,Cuarzo Cristal Veteado,,
123412800,Pulsera,Péndulo Mediano,Cuarzo Rosa,,
123412900,Pulsera,Péndulo Mediano,Cuarzo Turmalinado,,
123413000,Pulsera,Péndulo Mediano,Cuarzo Verde,,
123413100,Pulsera,Péndulo Mediano,Diamate Hérkimer,,
123413200,Pulsera,Péndulo Mediano,Esmeralda,,
123413300,Pulsera,Péndulo Mediano,Fluorita,,
123413400,Pulsera,Péndulo Mediano,Fluorita Arcoiris,,
123413500,Pulsera,Péndulo Mediano,Goldstone Azul,,
123413600,Pulsera,Péndulo Mediano,Goldstone Marrón,,
123413700,Pulsera,Péndulo Mediano,Granate,,
123413800,Pulsera,Péndulo Mediano,Hematite,,
123413900,Pulsera,Péndulo Mediano,Howlita Blanca,,
123414000,Pulsera,Péndulo Mediano,Howlita Roja,,
123414100,Pulsera,Péndulo Mediano,Howlita Turquesa,,
123414200,Pulsera,Péndulo Mediano,Jade Chino,,
123414300,Pulsera,Péndulo Mediano,Jade Taiwan,,
123414400,Pulsera,Péndulo Mediano,Jaspe Cebra,,
123414500,Pulsera,Péndulo Mediano,Jaspe Dalmata,,
123414600,Pulsera,Péndulo Mediano,Jaspe Madera,,
123414700,Pulsera,Péndulo Mediano,Jaspe Marrón,,
123414800,Pulsera,Péndulo Mediano,Jaspe Mokaite,,
123414900,Pulsera,Péndulo Mediano,Jaspe rojo,,
123415000,Pulsera,Péndulo Mediano,Jaspe Verde,,
123415100,Pulsera,Péndulo Mediano,Labradorita,,
123415200,Pulsera,Péndulo Mediano,Labradorita Azul,,
123415300,Pulsera,Péndulo Mediano,Labradorita Gris,,
123415400,Pulsera,Péndulo Mediano,Labradorita Verde,,
123415500,Pulsera,Péndulo Mediano,Lapislazuli,,
123415600,Pulsera,Péndulo Mediano,Larvikita,,
123415700,Pulsera,Péndulo Mediano,Malaquita,,
123415800,Pulsera,Péndulo Mediano,Malaquita Natural,,
123415900,Pulsera,Péndulo Mediano,Moldavita,,
123416000,Pulsera,Péndulo Mediano,Nacar,,
123416100,Pulsera,Péndulo Mediano,Nacar Blanco,,
123416200,Pulsera,Péndulo Mediano,Obsidiana Dorada,,
123416300,Pulsera,Péndulo Mediano,Obsidiana Negra,,
123416400,Pulsera,Péndulo Mediano,Obsidiana Nevada,,
123416500,Pulsera,Péndulo Mediano,Obsidiana Plateada,,
123416600,Pulsera,Péndulo Mediano,Ojo de Buey,,
123416700,Pulsera,Péndulo Mediano,Ojo de Gato,,
123416800,Pulsera,Péndulo Mediano,Ojo De Halcon,,
123416900,Pulsera,Péndulo Mediano,Ojo de Tigre,,
123417000,Pulsera,Péndulo Mediano,Onix Amarillo,,
123417100,Pulsera,Péndulo Mediano,Onix Blaco Brilloso,,
123417200,Pulsera,Péndulo Mediano,Onix Blanco Opaco,,
123417300,Pulsera,Péndulo Mediano,Onix Champagne,,
123417400,Pulsera,Péndulo Mediano,Onix Cielo,,
123417500,Pulsera,Péndulo Mediano,Onix Jaspeado,,
123417600,Pulsera,Péndulo Mediano,Onix Marrón,,
123417700,Pulsera,Péndulo Mediano,Onix Negro,,
123417800,Pulsera,Péndulo Mediano,Onix Negro Opaco,,
123417900,Pulsera,Péndulo Mediano,Onix Verde Limón,,
123418000,Pulsera,Péndulo Mediano,Opalina,,
123418100,Pulsera,Péndulo Mediano,Peridoto,,
123418200,Pulsera,Péndulo Mediano,Piedra Luna Natural,,
123418300,Pulsera,Péndulo Mediano,Piedra Luna Natural (Adularia),,
123418400,Pulsera,Péndulo Mediano,Piedra Sol,,
123418500,Pulsera,Péndulo Mediano,Pietercita,,
123418600,Pulsera,Péndulo Mediano,Pirita,,
123418700,Pulsera,Péndulo Mediano,Prehnita,,
123418800,Pulsera,Péndulo Mediano,Rodocrocita,,
123418900,Pulsera,Péndulo Mediano,Rodocrosita,,
123419000,Pulsera,Péndulo Mediano,Rodonita,,
123419100,Pulsera,Péndulo Mediano,Rubí,,
123419200,Pulsera,Péndulo Mediano,Selenita,,
123419300,Pulsera,Péndulo Mediano,Serpentina,,
123419400,Pulsera,Péndulo Mediano,Shungita,,
123419500,Pulsera,Péndulo Mediano,Sodalita,,
123419600,Pulsera,Péndulo Mediano,Topacio,,
123419700,Pulsera,Péndulo Mediano,Topacio Azul,,
123419800,Pulsera,Péndulo Mediano,Turmalina,,
123419900,Pulsera,Péndulo Mediano,Turmalina Azul,,
123420000,Pulsera,Péndulo Mediano,Turmalina Negra,,
123420100,Pulsera,Péndulo Mediano,Turmalina Roja,,
123420200,Pulsera,Péndulo Mediano,Turmalina Verde,,
123420300,Pulsera,Péndulo Mediano,Turquenita,,
123420400,Pulsera,Péndulo Mediano,Turquesa Imperial,,
123420500,Pulsera,Péndulo Mediano,Turquesa Natural,,
123420600,Pulsera,Péndulo Mediano,Unakita,,
123420700,Pulsera,Péndulo Mediano,Zircón,,
#N/A,Pulsera,tipo_producto,producto,,
121210100,Pulsera,Tiras 4MM,Adularia,,
121210200,Pulsera,Tiras 4MM,Ágata,,
121210300,Pulsera,Tiras 4MM,Ágata Amarilla,,
121210400,Pulsera,Tiras 4MM,Ágata Azul,,
121210500,Pulsera,Tiras 4MM,Ágata Cinta Azul,,
121210600,Pulsera,Tiras 4MM,Ágata Cornalina,,
121210700,Pulsera,Tiras 4MM,Ágata Fucsia,,
121210800,Pulsera,Tiras 4MM,Ágata Musgosa,,
121210900,Pulsera,Tiras 4MM,Ágata Roja,,
121211000,Pulsera,Tiras 4MM,Ágata Verde,,
121211100,Pulsera,Tiras 4MM,Aguamarina,,
121211200,Pulsera,Tiras 4MM,Aguamarina Teñida,,
121211300,Pulsera,Tiras 4MM,Amatista,,
121211400,Pulsera,Tiras 4MM,Amazonita,,
121211500,Pulsera,Tiras 4MM,Ámbar,,
121211600,Pulsera,Tiras 4MM,Azurita,,
121211700,Pulsera,Tiras 4MM,Cianita,,
121211800,Pulsera,Tiras 4MM,Cianita Negra,,
121211900,Pulsera,Tiras 4MM,Citrino,,
121212000,Pulsera,Tiras 4MM,Coral Rojo,,
121212100,Pulsera,Tiras 4MM,Cuarzo Ahumado,,
121212200,Pulsera,Tiras 4MM,Cuarzo Aura,,
121212300,Pulsera,Tiras 4MM,Cuarzo Azul,,
121212400,Pulsera,Tiras 4MM,Cuarzo Blanco,,
121212500,Pulsera,Tiras 4MM,Cuarzo Cherry,,
121212600,Pulsera,Tiras 4MM,Cuarzo Cristal,,
121212700,Pulsera,Tiras 4MM,Cuarzo Cristal Veteado,,
121212800,Pulsera,Tiras 4MM,Cuarzo Rosa,,
121212900,Pulsera,Tiras 4MM,Cuarzo Turmalinado,,
121213000,Pulsera,Tiras 4MM,Cuarzo Verde,,
121213100,Pulsera,Tiras 4MM,Diamate Hérkimer,,
121213200,Pulsera,Tiras 4MM,Esmeralda,,
121213300,Pulsera,Tiras 4MM,Fluorita,,
121213400,Pulsera,Tiras 4MM,Fluorita Arcoiris,,
121213500,Pulsera,Tiras 4MM,Goldstone Azul,,
121213600,Pulsera,Tiras 4MM,Goldstone Marrón,,
121213700,Pulsera,Tiras 4MM,Granate,,
121213800,Pulsera,Tiras 4MM,Hematite,,
121213900,Pulsera,Tiras 4MM,Howlita Blanca,,
121214000,Pulsera,Tiras 4MM,Howlita Roja,,
121214100,Pulsera,Tiras 4MM,Howlita Turquesa,,
121214200,Pulsera,Tiras 4MM,Jade Chino,,
121214300,Pulsera,Tiras 4MM,Jade Taiwan,,
121214400,Pulsera,Tiras 4MM,Jaspe Cebra,,
121214500,Pulsera,Tiras 4MM,Jaspe Dalmata,,
121214600,Pulsera,Tiras 4MM,Jaspe Madera,,
121214700,Pulsera,Tiras 4MM,Jaspe Marrón,,
121214800,Pulsera,Tiras 4MM,Jaspe Mokaite,,
121214900,Pulsera,Tiras 4MM,Jaspe rojo,,
121215000,Pulsera,Tiras 4MM,Jaspe Verde,,
121215100,Pulsera,Tiras 4MM,Labradorita,,
121215200,Pulsera,Tiras 4MM,Labradorita Azul,,
121215300,Pulsera,Tiras 4MM,Labradorita Gris,,
121215400,Pulsera,Tiras 4MM,Labradorita Verde,,
121215500,Pulsera,Tiras 4MM,Lapislazuli,,
121215600,Pulsera,Tiras 4MM,Larvikita,,
121215700,Pulsera,Tiras 4MM,Malaquita,,
121215800,Pulsera,Tiras 4MM,Malaquita Natural,,
121215900,Pulsera,Tiras 4MM,Moldavita,,
121216000,Pulsera,Tiras 4MM,Nacar,,
121216100,Pulsera,Tiras 4MM,Nacar Blanco,,
121216200,Pulsera,Tiras 4MM,Obsidiana Dorada,,
121216300,Pulsera,Tiras 4MM,Obsidiana Negra,,
121216400,Pulsera,Tiras 4MM,Obsidiana Nevada,,
121216500,Pulsera,Tiras 4MM,Obsidiana Plateada,,
121216600,Pulsera,Tiras 4MM,Ojo de Buey,,
121216700,Pulsera,Tiras 4MM,Ojo de Gato,,
121216800,Pulsera,Tiras 4MM,Ojo De Halcon,,
121216900,Pulsera,Tiras 4MM,Ojo de Tigre,,
121217000,Pulsera,Tiras 4MM,Onix Amarillo,,
121217100,Pulsera,Tiras 4MM,Onix Blaco Brilloso,,
121217200,Pulsera,Tiras 4MM,Onix Blanco Opaco,,
121217300,Pulsera,Tiras 4MM,Onix Champagne,,
121217400,Pulsera,Tiras 4MM,Onix Cielo,,
121217500,Pulsera,Tiras 4MM,Onix Jaspeado,,
121217600,Pulsera,Tiras 4MM,Onix Marrón,,
121217700,Pulsera,Tiras 4MM,Onix Negro,,
121217800,Pulsera,Tiras 4MM,Onix Negro Opaco,,
121217900,Pulsera,Tiras 4MM,Onix Verde Limón,,
121218000,Pulsera,Tiras 4MM,Opalina,,
121218100,Pulsera,Tiras 4MM,Peridoto,,
121218200,Pulsera,Tiras 4MM,Piedra Luna Natural,,
121218300,Pulsera,Tiras 4MM,Piedra Luna Natural (Adularia),,
121218400,Pulsera,Tiras 4MM,Piedra Sol,,
121218500,Pulsera,Tiras 4MM,Pietercita,,
121218600,Pulsera,Tiras 4MM,Pirita,,
121218700,Pulsera,Tiras 4MM,Prehnita,,
121218800,Pulsera,Tiras 4MM,Rodocrocita,,
121218900,Pulsera,Tiras 4MM,Rodocrosita,,
121219000,Pulsera,Tiras 4MM,Rodonita,,
121219100,Pulsera,Tiras 4MM,Rubí,,
121219200,Pulsera,Tiras 4MM,Selenita,,
121219300,Pulsera,Tiras 4MM,Serpentina,,
121219400,Pulsera,Tiras 4MM,Shungita,,
121219500,Pulsera,Tiras 4MM,Sodalita,,
121219600,Pulsera,Tiras 4MM,Topacio,,
121219700,Pulsera,Tiras 4MM,Topacio Azul,,
121219800,Pulsera,Tiras 4MM,Turmalina,,
121219900,Pulsera,Tiras 4MM,Turmalina Azul,,
121220000,Pulsera,Tiras 4MM,Turmalina Negra,,
121220100,Pulsera,Tiras 4MM,Turmalina Roja,,
121220200,Pulsera,Tiras 4MM,Turmalina Verde,,
121220300,Pulsera,Tiras 4MM,Turquenita,,
121220400,Pulsera,Tiras 4MM,Turquesa Imperial,,
121220500,Pulsera,Tiras 4MM,Turquesa Natural,,
121220600,Pulsera,Tiras 4MM,Unakita,,
121220700,Pulsera,Tiras 4MM,Zircón,,
121221100,Pulsera,Tiras 4MM,Piedra Volcánica,,
121110100,Pulsera,Tiras 6 MM,Adularia,,
121110200,Pulsera,Tiras 6 MM,Ágata,,
121110300,Pulsera,Tiras 6 MM,Ágata Amarilla,,
121110400,Pulsera,Tiras 6 MM,Ágata Azul,,
121110500,Pulsera,Tiras 6 MM,Ágata Cinta Azul,,
121110600,Pulsera,Tiras 6 MM,Ágata Cornalina,,
121110700,Pulsera,Tiras 6 MM,Ágata Fucsia,,
121110800,Pulsera,Tiras 6 MM,Ágata Musgosa,,
121110900,Pulsera,Tiras 6 MM,Ágata Roja,,
121111000,Pulsera,Tiras 6 MM,Ágata Verde,,
121111100,Pulsera,Tiras 6 MM,Aguamarina,,
121111200,Pulsera,Tiras 6 MM,Aguamarina Teñida,,
121111300,Pulsera,Tiras 6 MM,Amatista,,
121111400,Pulsera,Tiras 6 MM,Amazonita,,
121111500,Pulsera,Tiras 6 MM,Ámbar,,
121111600,Pulsera,Tiras 6 MM,Azurita,,
121111700,Pulsera,Tiras 6 MM,Cianita,,
121111800,Pulsera,Tiras 6 MM,Cianita Negra,,
121111900,Pulsera,Tiras 6 MM,Citrino,,
121112000,Pulsera,Tiras 6 MM,Coral Rojo,,
121112100,Pulsera,Tiras 6 MM,Cuarzo Ahumado,,
121112200,Pulsera,Tiras 6 MM,Cuarzo Aura,,
121112300,Pulsera,Tiras 6 MM,Cuarzo Azul,,
121112400,Pulsera,Tiras 6 MM,Cuarzo Blanco,,
121112500,Pulsera,Tiras 6 MM,Cuarzo Cherry,,
121112600,Pulsera,Tiras 6 MM,Cuarzo Cristal,,
121112700,Pulsera,Tiras 6 MM,Cuarzo Cristal Veteado,,
121112800,Pulsera,Tiras 6 MM,Cuarzo Rosa,,
121112900,Pulsera,Tiras 6 MM,Cuarzo Turmalinado,,
121113000,Pulsera,Tiras 6 MM,Cuarzo Verde,,
121113100,Pulsera,Tiras 6 MM,Diamate Hérkimer,,
121113200,Pulsera,Tiras 6 MM,Esmeralda,,
121113300,Pulsera,Tiras 6 MM,Fluorita,,
121113400,Pulsera,Tiras 6 MM,Fluorita Arcoiris,,
121113500,Pulsera,Tiras 6 MM,Goldstone Azul,,
121113600,Pulsera,Tiras 6 MM,Goldstone Marrón,,
121113700,Pulsera,Tiras 6 MM,Granate,,
121113800,Pulsera,Tiras 6 MM,Hematite,,
121113900,Pulsera,Tiras 6 MM,Howlita Blanca,,
121114000,Pulsera,Tiras 6 MM,Howlita Roja,,
121114100,Pulsera,Tiras 6 MM,Howlita Turquesa,,
121114200,Pulsera,Tiras 6 MM,Jade Chino,,
121114300,Pulsera,Tiras 6 MM,Jade Taiwan,,
121114400,Pulsera,Tiras 6 MM,Jaspe Cebra,,
121114500,Pulsera,Tiras 6 MM,Jaspe Dalmata,,
121114600,Pulsera,Tiras 6 MM,Jaspe Madera,,
121114700,Pulsera,Tiras 6 MM,Jaspe Marrón,,
121114800,Pulsera,Tiras 6 MM,Jaspe Mokaite,,
121114900,Pulsera,Tiras 6 MM,Jaspe rojo,,
121115000,Pulsera,Tiras 6 MM,Jaspe Verde,,
121115100,Pulsera,Tiras 6 MM,Labradorita,,
121115200,Pulsera,Tiras 6 MM,Labradorita Azul,,
121115300,Pulsera,Tiras 6 MM,Labradorita Gris,,
121115400,Pulsera,Tiras 6 MM,Labradorita Verde,,
121115500,Pulsera,Tiras 6 MM,Lapislazuli,,
121115600,Pulsera,Tiras 6 MM,Larvikita,,
121115700,Pulsera,Tiras 6 MM,Malaquita,,
121115800,Pulsera,Tiras 6 MM,Malaquita Natural,,
121115900,Pulsera,Tiras 6 MM,Moldavita,,
121116000,Pulsera,Tiras 6 MM,Nacar,,
121116100,Pulsera,Tiras 6 MM,Nacar Blanco,,
121116200,Pulsera,Tiras 6 MM,Obsidiana Dorada,,
121116300,Pulsera,Tiras 6 MM,Obsidiana Negra,,
121116400,Pulsera,Tiras 6 MM,Obsidiana Nevada,,
121116500,Pulsera,Tiras 6 MM,Obsidiana Plateada,,
121116600,Pulsera,Tiras 6 MM,Ojo de Buey,,
121116700,Pulsera,Tiras 6 MM,Ojo de Gato,,
121116800,Pulsera,Tiras 6 MM,Ojo De Halcon,,
121116900,Pulsera,Tiras 6 MM,Ojo de Tigre,,
121117000,Pulsera,Tiras 6 MM,Onix Amarillo,,
121117100,Pulsera,Tiras 6 MM,Onix Blaco Brilloso,,
121117200,Pulsera,Tiras 6 MM,Onix Blanco Opaco,,
121117300,Pulsera,Tiras 6 MM,Onix Champagne,,
121117400,Pulsera,Tiras 6 MM,Onix Cielo,,
121117500,Pulsera,Tiras 6 MM,Onix Jaspeado,,
121117600,Pulsera,Tiras 6 MM,Onix Marrón,,
121117700,Pulsera,Tiras 6 MM,Onix Negro,,
121117800,Pulsera,Tiras 6 MM,Onix Negro Opaco,,
121117900,Pulsera,Tiras 6 MM,Onix Verde Limón,,
121118000,Pulsera,Tiras 6 MM,Opalina,,
121118100,Pulsera,Tiras 6 MM,Peridoto,,
121118200,Pulsera,Tiras 6 MM,Piedra Luna Natural,,
121118300,Pulsera,Tiras 6 MM,Piedra Luna Natural (Adularia),,
121118400,Pulsera,Tiras 6 MM,Piedra Sol,,
121118500,Pulsera,Tiras 6 MM,Pietercita,,
121118600,Pulsera,Tiras 6 MM,Pirita,,
121118700,Pulsera,Tiras 6 MM,Prehnita,,
121118800,Pulsera,Tiras 6 MM,Rodocrocita,,
121118900,Pulsera,Tiras 6 MM,Rodocrosita,,
121119000,Pulsera,Tiras 6 MM,Rodonita,,
121119100,Pulsera,Tiras 6 MM,Rubí,,
121119200,Pulsera,Tiras 6 MM,Selenita,,
121119300,Pulsera,Tiras 6 MM,Serpentina,,
121119400,Pulsera,Tiras 6 MM,Shungita,,
121119500,Pulsera,Tiras 6 MM,Sodalita,,
121119600,Pulsera,Tiras 6 MM,Topacio,,
121119700,Pulsera,Tiras 6 MM,Topacio Azul,,
121119800,Pulsera,Tiras 6 MM,Turmalina,,
121119900,Pulsera,Tiras 6 MM,Turmalina Azul,,
121120000,Pulsera,Tiras 6 MM,Turmalina Negra,,
121120100,Pulsera,Tiras 6 MM,Turmalina Roja,,
121120200,Pulsera,Tiras 6 MM,Turmalina Verde,,
121120300,Pulsera,Tiras 6 MM,Turquenita,,
121120400,Pulsera,Tiras 6 MM,Turquesa Imperial,,
121120500,Pulsera,Tiras 6 MM,Turquesa Natural,,
121120600,Pulsera,Tiras 6 MM,Unakita,,
121120700,Pulsera,Tiras 6 MM,Zircón,,
121121100,Pulsera,Tiras 6 MM,Piedra Volcánica,,
121410100,Pulsera,Tiras 8 MM,Adularia,,
121410200,Pulsera,Tiras 8 MM,Ágata,,
121410300,Pulsera,Tiras 8 MM,Ágata Amarilla,,
121410400,Pulsera,Tiras 8 MM,Ágata Azul,,
121410500,Pulsera,Tiras 8 MM,Ágata Cinta Azul,,
121410600,Pulsera,Tiras 8 MM,Ágata Cornalina,,
121410700,Pulsera,Tiras 8 MM,Ágata Fucsia,,
121410800,Pulsera,Tiras 8 MM,Ágata Musgosa,,
121410900,Pulsera,Tiras 8 MM,Ágata Roja,,
121411000,Pulsera,Tiras 8 MM,Ágata Verde,,
121411100,Pulsera,Tiras 8 MM,Aguamarina,,
121411200,Pulsera,Tiras 8 MM,Aguamarina Teñida,,
121411300,Pulsera,Tiras 8 MM,Amatista,,
121411400,Pulsera,Tiras 8 MM,Amazonita,,
121411500,Pulsera,Tiras 8 MM,Ámbar,,
121411600,Pulsera,Tiras 8 MM,Azurita,,
121411700,Pulsera,Tiras 8 MM,Cianita,,
121411800,Pulsera,Tiras 8 MM,Cianita Negra,,
121411900,Pulsera,Tiras 8 MM,Citrino,,
121412000,Pulsera,Tiras 8 MM,Coral Rojo,,
121412100,Pulsera,Tiras 8 MM,Cuarzo Ahumado,,
121412200,Pulsera,Tiras 8 MM,Cuarzo Aura,,
121412300,Pulsera,Tiras 8 MM,Cuarzo Azul,,
121412400,Pulsera,Tiras 8 MM,Cuarzo Blanco,,
121412500,Pulsera,Tiras 8 MM,Cuarzo Cherry,,
121412600,Pulsera,Tiras 8 MM,Cuarzo Cristal,,
121412700,Pulsera,Tiras 8 MM,Cuarzo Cristal Veteado,,
121412800,Pulsera,Tiras 8 MM,Cuarzo Rosa,,
121412900,Pulsera,Tiras 8 MM,Cuarzo Turmalinado,,
121413000,Pulsera,Tiras 8 MM,Cuarzo Verde,,
121413100,Pulsera,Tiras 8 MM,Diamate Hérkimer,,
121413200,Pulsera,Tiras 8 MM,Esmeralda,,
121413300,Pulsera,Tiras 8 MM,Fluorita,,
121413400,Pulsera,Tiras 8 MM,Fluorita Arcoiris,,
121413500,Pulsera,Tiras 8 MM,Goldstone Azul,,
121413600,Pulsera,Tiras 8 MM,Goldstone Marrón,,
121413700,Pulsera,Tiras 8 MM,Granate,,
121413800,Pulsera,Tiras 8 MM,Hematite,,
121413900,Pulsera,Tiras 8 MM,Howlita Blanca,,
121414000,Pulsera,Tiras 8 MM,Howlita Roja,,
121414100,Pulsera,Tiras 8 MM,Howlita Turquesa,,
121414200,Pulsera,Tiras 8 MM,Jade Chino,,
121414300,Pulsera,Tiras 8 MM,Jade Taiwan,,
121414400,Pulsera,Tiras 8 MM,Jaspe Cebra,,
121414500,Pulsera,Tiras 8 MM,Jaspe Dalmata,,
121414600,Pulsera,Tiras 8 MM,Jaspe Madera,,
121414700,Pulsera,Tiras 8 MM,Jaspe Marrón,,
121414800,Pulsera,Tiras 8 MM,Jaspe Mokaite,,
121414900,Pulsera,Tiras 8 MM,Jaspe rojo,,
121415000,Pulsera,Tiras 8 MM,Jaspe Verde,,
121415100,Pulsera,Tiras 8 MM,Labradorita,,
121415200,Pulsera,Tiras 8 MM,Labradorita Azul,,
121415300,Pulsera,Tiras 8 MM,Labradorita Gris,,
121415400,Pulsera,Tiras 8 MM,Labradorita Verde,,
121415500,Pulsera,Tiras 8 MM,Lapislazuli,,
121415600,Pulsera,Tiras 8 MM,Larvikita,,
121415700,Pulsera,Tiras 8 MM,Malaquita,,
121415800,Pulsera,Tiras 8 MM,Malaquita Natural,,
121415900,Pulsera,Tiras 8 MM,Moldavita,,
121416000,Pulsera,Tiras 8 MM,Nacar,,
121416100,Pulsera,Tiras 8 MM,Nacar Blanco,,
121416200,Pulsera,Tiras 8 MM,Obsidiana Dorada,,
121416300,Pulsera,Tiras 8 MM,Obsidiana Negra,,
121416400,Pulsera,Tiras 8 MM,Obsidiana Nevada,,
